Coin,Name,Symbol,PCoin,PPrice,Trend_15M,CBuy,CSell,WaveCountUp,WaveCountDown,WaveCountUpAfterD,WaveCountDownAfterD,Upper,Lower,AUp,ADown,BUp,BDown,CUp,CDown,DUp,DDown,MSBuy,MSSell,LastState,LastAPriceAfterD,DownPrice,UpPrice,LPrice
VEMP,VEMP/USDT,vempusdt,3,5,2,0.0,0.0,1,0,0,0,0.04064,0.03995,0.03794,0.03972,10000.03672,-9999.95985,0.03659,0.03659,0.03659,0.03659,False,False,1,0.0,0.03794,0.04064,0.04033
UIP,UIP/USDT,uipusdt,2,6,2,0.0,0.000344,1,0,0,1,0.000639,0.000341,0.000322,0.000344,10000.000341,-9999.999452,0.000333,0.000344,0.00034,0.00034,False,False,1,0.000345,0.000322,0.000639,0.00055
MPL,MPL/USDT,mplusdt,4,4,2,0.0,0.0,0,1,0,1,26.5624,21.2642,24.1121,27.3583,10024.0204,-9975.4585,24.1121,24.1121,24.1121,24.1121,False,False,0,27.3583,21.2642,27.3583,24.0204
GALFT,GALFT/USDT,galftusdt,6,4,2,0.0,0.0,2,1,0,0,2.622,2.2853,2.2926,2.5575,2.5575,-9997.5643,2.2959,2.2959,2.2959,2.2959,False,False,0,0.0,2.2853,2.5575,2.4077
BNB,BNB/USDT,bnbusdt,4,2,0,317.24,320.66,1,0,1,0,322.6,320.62,317.24,321.68,321.68,-9678.51,317.24,320.66,302.18,302.18,False,False,1,314.53,317.24,322.6,322.03
DIA,DIA/USDT,diausdt,4,4,0,0.4947,0.5279,2,0,1,0,0.6,0.4989,0.4947,0.5377,0.5377,-9999.4202,0.4947,0.5377,0.5075,0.5075,False,False,0,0.5377,0.4989,0.5377,0.5798
TLM,TLM/USDT,tlmusdt,4,6,2,0.036017,0.037075,1,0,1,1,0.043107,0.038225,0.035796,0.037075,10000.036061,-9999.96065,0.036998,0.037075,0.033385,0.033385,False,False,1,0.035796,0.035796,0.043107,0.039563
JASMY,JASMY/USDT,jasmyusdt,4,6,0,0.012213,0.0,1,2,0,1,0.013527,0.013244,0.012771,0.013954,0.013954,0.012771,0.012771,0.012532,0.011592,0.011592,True,False,1,0.013954,0.012771,0.013527,0.013318
CVC,CVC/USDT,cvcusdt,2,4,0,0.1843,0.1812,1,2,1,1,0.1924,0.1917,0.1864,0.1971,0.1971,0.1864,0.1864,0.1812,0.1765,0.1765,True,False,1,0.1971,0.1864,0.1924,0.1923
RVN,RVN/USDT,rvnusdt,2,6,2,0.030098,0.031044,1,2,1,1,0.030881,0.030715,0.029621,0.030906,10000.029847,0.029621,0.030098,0.030399,0.029601,0.029601,False,False,1,0.030906,0.029621,0.030881,0.030832
AMP,AMP/USDT,ampusdt,4,6,2,0.013041,0.013385,1,0,1,1,0.013429,0.013322,0.013092,0.013385,10000.013167,-9999.986678,0.01316,0.013385,0.013075,0.013075,False,False,1,0.013092,0.013092,0.013429,0.013425
OGO,OGO/USDT,ogousdt,2,6,2,0.0,0.0,2,1,0,1,0.000889,0.000641,0.000616,0.00079,0.00079,-9999.999239,0.000624,0.000624,0.000624,0.000624,False,False,0,0.000626,0.000641,0.00079,0.0007
QTUM,QTUM/USDT,qtumusdt,4,4,0,4.0534,3.9159,1,0,1,0,4.3852,4.1628,4.0534,4.2102,4.2102,-9995.6836,4.0534,3.9159,3.8744,3.8744,False,False,1,4.1195,4.0534,4.3852,4.3215
WXT,WXT/USDT,wxtusdt,2,6,1,0.012047,0.012046,1,2,1,1,0.012025,0.012025,0.011759,0.012046,10000.011794,0.011759,0.012047,0.012046,0.011845,0.011845,False,False,1,0.011759,0.011759,0.012025,0.012025
ELON,ELON/USDT,elonusdt,2,9,2,5e-07,5.07e-07,1,2,1,1,5.21e-07,5e-07,4.91e-07,5.21e-07,10000.000000498,4.91e-07,5e-07,5.03e-07,4.81e-07,4.81e-07,False,False,1,5.21e-07,4.91e-07,5.21e-07,5.09e-07
XLM,XLM/USDT,xlmusdt,4,6,0,0.133266,0.132104,1,0,1,0,0.137278,0.133771,0.133266,0.134314,0.134254,-9999.864377,0.133266,0.134314,0.126726,0.126726,False,False,1,0.136297,0.133266,0.137278,0.136227
LITH,LITH/USDT,lithusdt,4,6,2,0.001934,0.001971,0,1,1,1,0.00191,0.00191,0.001934,0.002065,10000.00191,-9999.99797,0.001934,0.00203,0.001936,0.001936,False,False,0,0.002065,0.00191,0.002065,0.00191
BOBA,BOBA/USDT,bobausdt,4,4,2,0.467,0.4919,1,0,1,1,0.5031,0.498,0.4847,0.4919,10000.487,-9999.4991,0.4874,0.4919,0.4477,0.4477,False,False,1,0.4847,0.4847,0.5031,0.5021
DOCK,DOCK/USDT,dockusdt,2,6,2,0.020579,0.020781,2,1,1,1,0.020648,0.020648,0.020244,0.020676,0.020676,0.020244,0.020579,0.020676,0.019831,0.019831,False,True,0,0.020551,0.020648,0.020676,0.020648
GALA,GALA/USDT,galausdt,2,6,0,0.082314,0.085545,1,2,1,1,0.088281,0.087471,0.086777,0.088185,0.088185,0.086777,0.086777,0.088185,0.082348,0.082348,True,True,1,0.09052,0.086777,0.088281,0.087937
VALUE,VALUE/USDT,valueusdt,4,4,2,0.1572,0.0,1,2,0,1,0.1589,0.1486,0.1467,0.1633,10000.1557,0.1467,0.1572,0.1534,0.1609,0.1609,False,False,1,0.1633,0.1467,0.1589,0.1539
FIL*3,FIL*3/USDT,fil3lusdt,4,9,1,1.2e-05,1.2194e-05,1,2,1,1,1.1986e-05,1.18e-05,1.1156e-05,1.2194e-05,10000.000011357,1.1156e-05,1.2e-05,1.2194e-05,9.971e-06,9.971e-06,False,False,1,1.1156e-05,1.1156e-05,1.1986e-05,1.1971e-05
RAD,RAD/USDT,radusdt,4,4,2,2.0448,2.0643,1,0,1,1,2.0855,2.0515,2.0091,2.0643,10002.0232,-9997.922,2.049,2.0643,1.9117,1.9117,False,False,1,2.0091,2.0091,2.0855,2.078
SDN,SDN/USDT,sdnusdt,2,4,2,0.3953,0.0,1,2,0,2,0.4072,0.4037,0.3922,0.4077,10000.3965,0.3922,0.3991,0.4003,0.3947,0.3947,False,False,1,0.4077,0.3922,0.4072,0.4045
AST,AST/USDT,astusdt,4,4,2,0.0,0.0917,1,2,1,0,0.0908,0.0901,0.0866,0.0908,0.0908,0.0866,0.0866,0.0908,0.0895,0.0895,True,True,1,0.0864,0.0866,0.0908,0.0901
BIX,BIX/USDT,bixusdt,4,6,2,0.0,0.0,1,0,0,0,0.029486,0.02427,0.023536,0.024536,10000.024249,-9999.973854,0.024536,0.024536,0.024536,0.024536,False,False,1,0.0,0.023536,0.029486,0.026276
ANC,ANC/USDT,ancusdt,4,4,2,0.1363,0.0,2,1,0,1,0.2606,0.2217,0.1317,0.27,0.27,-9999.7663,0.1363,0.1595,0.083,0.083,False,False,0,0.18,0.2217,0.27,0.2304
XPRT,XPRT/USDT,xprtusdt,4,4,1,1.6832,1.6238,1,2,1,1,1.5914,1.5897,1.5773,1.6238,10001.5773,1.5773,1.6713,1.6238,1.669,1.669,False,False,1,1.5773,1.5773,1.5914,1.5914
ONE,ONE/USDT,oneusdt,2,6,0,0.048414,0.050414,1,2,1,1,0.050086,0.049707,0.048651,0.050783,0.050783,0.048651,0.048651,0.049637,0.046148,0.046148,True,False,1,0.050783,0.048651,0.050086,0.050079
DAC,DAC/USDT,dacusdt,2,6,0,6.9e-05,0.0,1,0,0,0,0.000111,7.6e-05,6.9e-05,7.4e-05,7.4e-05,-9999.999913,6.9e-05,7.4e-05,6.8e-05,6.8e-05,False,False,1,7.5e-05,6.9e-05,0.000111,8.8e-05
FLOKI,FLOKI/USDT,flokiusdt,2,8,2,1.042e-05,0.0,0,1,0,1,1.052e-05,1.035e-05,1.042e-05,1.064e-05,10000.00001042,-9999.99998943,1.042e-05,1.056e-05,9.56e-06,9.56e-06,False,False,0,1.064e-05,1.035e-05,1.064e-05,1.045e-05
WOZX,WOZX/USDT,wozxusdt,4,4,2,0.0,0.0,0,0,0,1,0.1161,0.1005,0.1067,0.1067,10000.106,-9999.8938,0.1067,0.1067,0.1067,0.1067,False,False,0,0.1067,0.1005,0.1067,0.106
ATP,ATP/USDT,atpusdt,2,7,0,0.0,0.0,2,1,0,1,0.000141,0.000136,0.000135,0.0001438,0.0001438,0.000135,0.000135,0.0001438,0.00012,0.00012,True,True,0,0.0001481,0.000136,0.0001438,0.0001385
USDT,USDT/BRL,usdtbrl,1,3,2,4.932,4.929,0,1,1,1,5.15,4.895,4.932,5.15,10004.93,-9994.85,4.932,5.13,4.926,4.926,False,False,0,5.15,4.895,5.15,4.93
IRIS,IRIS/USDT,irisusdt,2,6,1,0.025119,0.024963,0,1,0,1,0.02575,0.023909,0.024629,0.024963,10000.024555,0.024916,0.024629,0.024963,0.02359,0.02359,False,False,0,0.024715,0.023909,0.024963,0.024822
BULL,BULL/USDT,bullusdt,2,6,2,0.0,0.022775,1,0,1,0,0.028365,0.022346,0.020929,0.022775,10000.021378,-9999.977002,0.023459,0.022775,0.021612,0.021612,False,False,1,0.020929,0.020929,0.028365,0.022999
NEST,NEST/USDT,nestusdt,2,5,2,0.0,0.0,2,1,0,1,0.03494,0.034,0.0322,0.03615,0.03615,-9999.96422,0.033,0.033,0.033,0.033,False,False,0,0.03342,0.034,0.03615,0.03476
XDEFI,XDEFI/USDT,xdefiusdt,4,4,2,0.0,0.0,0,0,0,0,0.2456,0.2375,0.2387,0.2387,10000.2416,-9999.7597,0.2387,0.2387,0.2387,0.2387,False,False,0,0.0,0.2375,0.2456,0.2423
HT,HT/USDT,htusdt,4,4,2,6.9714,7.035,0,1,1,1,7.0266,6.977,6.9937,7.067,10007.0021,-9992.9706,7.004,7.035,6.9996,6.9996,False,False,0,6.9937,6.977,7.067,7.0012
APN,APN/USDT,apnusdt,2,6,1,0.0,0.0027,0,1,0,0,0.002434,0.002434,0.002574,0.0027,10000.002434,0.002574,0.002598,0.0027,0.002856,0.002856,False,False,0,0.002574,0.002434,0.002583,0.002434
UNB,UNB/USDT,unbusdt,4,6,0,0.002505,0.0,2,1,0,1,0.002606,0.002543,0.002505,0.002623,0.002623,-9999.997377,0.002505,0.002402,0.002403,0.002403,False,False,0,0.002623,0.002543,0.002623,0.002543
NOIA,NOIA/USDT,noiausdt,4,4,1,0.0704,0.0712,1,2,1,1,0.0711,0.0711,0.07,0.0712,10000.0701,0.07,0.0708,0.0712,0.0697,0.0697,False,False,1,0.07,0.07,0.0711,0.0711
MATIC,MATIC/USDT,maticusdt,4,6,0,0.658133,0.673839,1,2,1,1,0.678439,0.673155,0.662492,0.686003,0.686003,0.662492,0.662492,0.666447,0.639208,0.639208,True,False,1,0.686003,0.662492,0.678439,0.6772
ORBR,ORBR/USDT,orbrusdt,4,4,2,0.0,0.0,0,0,0,0,21.3478,20.8502,21.0006,21.2167,10021.0959,-9978.8594,21.0006,21.0006,21.0006,21.0006,False,False,0,0.0,20.8502,21.2167,21.1478
POKT,POKT/USDT,poktusdt,2,6,2,0.0,0.0,1,0,0,0,0.255501,0.233003,0.213852,0.22848,10000.215,-9999.759788,0.226271,0.226271,0.226271,0.226271,False,False,1,0.0,0.213852,0.255501,0.240475
ARV,ARV/USDT,arvusdt,2,8,2,0.0,0.0,1,0,0,0,0.00021029,0.00019366,0.00018841,0.00019255,10000.00019233,-9999.99980117,0.00018943,0.00018943,0.00018943,0.00018943,False,False,1,0.0,0.00018841,0.00021029,0.00019925
BAL,BAL/USDT,balusdt,2,4,0,7.6986,8.0687,1,2,1,1,7.9785,7.9424,7.7627,8.1396,8.1396,7.7627,7.7627,7.9455,7.6473,7.6473,True,False,1,8.1396,7.7627,7.9785,7.9605
PSTAKE,PSTAKE/USDT,pstakeusdt,4,4,2,0.0,0.0,1,2,0,0,0.3724,0.366,0.3619,0.3909,10000.3652,0.3619,0.3855,0.3855,0.3855,0.3855,False,False,1,0.0,0.3619,0.3724,0.3698
NHBTC,NHBTC/USDT,nhbtcusdt,4,4,2,0.018,0.0183,1,2,1,0,0.0182,0.0179,0.0178,0.019,0.019,0.0178,0.0178,0.019,0.0186,0.0186,True,True,1,0.0172,0.0178,0.0182,0.0179
USDT,USDT/TRY,usdttry,4,3,0,15.632,0.0,1,2,0,1,16.07,15.76,15.721,16.073,16.073,15.721,15.721,16.072,16.072,16.072,True,False,1,16.073,15.721,16.07,16.032
NEAR,NEAR/USDT,nearusdt,2,4,0,6.1072,6.0392,1,2,1,1,6.2437,6.2056,6.1104,6.4038,6.4038,6.1104,6.1104,6.1608,5.7423,5.7423,True,False,1,6.4038,6.1104,6.2437,6.2395
DCR,DCR/USDT,dcrusdt,4,4,2,37.769,38.0837,2,1,1,1,37.6391,37.639,37.6082,38.4302,38.4302,-9961.5699,37.763,38.0837,36.8348,36.8348,False,False,0,37.6082,37.639,38.4302,37.639
EGS,EGS/USDT,egsusdt,4,6,0,0.0161,0.017827,2,1,1,1,0.016856,0.0165,0.0161,0.0175,0.0175,-9999.982924,0.0161,0.017098,0.016822,0.016822,False,False,0,0.0175,0.0165,0.0175,0.016647
BLZ,BLZ/USDT,blzusdt,2,4,2,0.0802,0.0819,1,2,1,0,0.0811,0.0802,0.0781,0.0824,10000.0781,0.0781,0.0802,0.0812,0.0767,0.0767,False,False,1,0.0781,0.0781,0.0811,0.081
HOT,HOT/USDT,hotusdt,2,6,0,0.002018,0.002061,1,2,1,1,0.002153,0.002151,0.002099,0.002199,0.002199,0.002099,0.002099,0.002052,0.002,0.002,True,False,1,0.002199,0.002099,0.002153,0.002153
GMPD,GMPD/USDT,gmpdusdt,2,6,0,0.0,0.0,1,0,0,0,0.05061,0.050007,0.050007,0.050007,0.050007,-9999.949932,0.050007,0.050007,0.050007,0.050007,False,False,1,0.0,0.050007,0.05061,0.050068
PERP,PERP/USDT,perpusdt,4,4,1,1.1817,1.2041,1,2,1,1,1.1885,1.1609,1.1413,1.1992,10001.1414,1.1413,1.1817,1.2041,1.0712,1.0712,False,False,1,1.1413,1.1413,1.1885,1.1825
UPI,UPI/USDT,upiusdt,4,4,1,0.0,0.0318,1,2,1,1,0.0311,0.0286,0.0287,0.0306,0.0306,0.0287,0.0287,0.0306,0.0343,0.0343,True,True,1,0.028,0.0287,0.0311,0.0296
MDX,MDX/USDT,mdxusdt,2,4,1,0.0966,0.097,1,2,1,1,0.097,0.0954,0.0946,0.097,0.097,0.0946,0.0946,0.097,0.0951,0.0951,True,True,1,0.0941,0.0946,0.097,0.0966
SHIB,SHIB/USDT,shibusdt,2,8,0,1.176e-05,1.208e-05,1,2,1,1,1.2e-05,1.189e-05,1.179e-05,1.204e-05,1.204e-05,1.179e-05,1.179e-05,1.195e-05,1.155e-05,1.155e-05,True,False,1,1.204e-05,1.179e-05,1.2e-05,1.194e-05
EOS*3,EOS*3/USDT,eos3lusdt,4,10,2,8.0242e-06,8.4942e-06,1,0,1,1,8.4945e-06,8.4171e-06,7.8531e-06,8.4942e-06,10000.00000812,-9999.9999915829,8.3101e-06,8.4942e-06,6.8938e-06,6.8938e-06,False,False,1,7.8531e-06,7.8531e-06,8.4945e-06,8.4943e-06
LTC*(-3),LTC*(-3)/USDT,ltc3susdt,4,10,1,2.0335e-06,2.0782e-06,0,1,0,1,2.0662e-06,2.0535e-06,2.0598e-06,2.0782e-06,10000.0000020594,2.0598e-06,2.0598e-06,2.0782e-06,2.2398e-06,2.2398e-06,False,False,0,2.0936e-06,2.0535e-06,2.0782e-06,2.0594e-06
ZEC*3,ZEC*3/USDT,zec3lusdt,4,8,0,7.313e-05,7.329e-05,1,0,1,0,7.668e-05,7.668e-05,7.313e-05,7.414e-05,7.414e-05,-9999.99992332,7.313e-05,7.414e-05,7.178e-05,7.178e-05,False,False,1,7.176e-05,7.313e-05,7.668e-05,7.668e-05
VRA,VRA/USDT,vrausdt,4,6,1,0.0,0.008348,1,2,1,0,0.00805,0.007964,0.007858,0.008348,10000.007975,0.007858,0.008077,0.008348,0.007926,0.007926,False,False,1,0.007858,0.007858,0.00805,0.008044
GAL,GAL/USDT,galusdt,4,4,1,6.0064,6.6624,0,1,0,1,6.5714,6.1775,6.4043,6.6624,10006.3526,6.4043,6.4043,6.6624,5.6949,5.6949,False,False,0,7.1693,6.1775,6.6624,6.3067
TITAN,TITAN/USDT,titanusdt,4,6,1,2.517113,2.585244,1,2,1,1,2.531506,2.531489,2.514313,2.585244,10002.514313,2.514313,2.517222,2.585244,2.534069,2.534069,False,False,1,2.514313,2.514313,2.531506,2.531506
ENS,ENS/USDT,ensusdt,4,4,2,0.0,12.6519,1,2,1,2,12.5318,12.4433,12.1391,12.949,12.949,12.1423,12.1391,12.6519,12.4468,12.4468,True,False,1,12.0198,12.1423,12.5318,12.5005
MBOX,MBOX/USDT,mboxusdt,4,4,1,1.0505,1.0932,0,1,0,1,1.0815,1.0563,1.0593,1.0932,10001.0604,1.0593,1.0781,1.0932,1.0561,1.0561,False,False,0,1.0644,1.0563,1.0932,1.0754
AVAX,AVAX/USDT,avaxusdt,4,4,0,30.9092,32.2452,1,0,1,0,31.5675,31.3831,30.9092,31.234,31.234,-9968.6169,30.9092,31.234,29.286,29.286,False,False,1,30.8574,30.9092,31.5675,31.526
OGN,OGN/USDT,ognusdt,2,4,0,0.2401,0.2432,1,0,1,0,0.2447,0.2435,0.2401,0.2408,0.2408,-9999.7565,0.2401,0.2408,0.2369,0.2369,False,False,1,0.2472,0.2401,0.2447,0.2441
SUKU,SUKU/USDT,sukuusdt,4,4,2,0.0,0.1247,1,2,1,0,0.1247,0.1233,0.1228,0.1266,10000.1223,0.1228,0.122,0.1266,0.1205,0.1205,False,True,1,0.1195,0.1228,0.1247,0.1245
NODE,NODE/USDT,nodeusdt,2,6,0,3e-05,3.3e-05,2,1,1,1,3.7e-05,3.1e-05,3e-05,3.7e-05,3.7e-05,-9999.999964,3e-05,3.2e-05,2.9e-05,2.9e-05,False,False,0,3.7e-05,3.1e-05,3.7e-05,3.4e-05
NPT,NPT/USDT,nptusdt,4,4,2,2.6142,0.0,1,0,0,1,2.687,2.6508,2.6065,2.6487,10002.6106,-9997.3299,2.6142,2.6331,2.7283,2.7283,False,False,1,2.6487,2.6065,2.687,2.6701
DOT,DOT/USDT,dotusdt,4,4,2,10.1343,10.2613,1,2,1,1,10.1471,10.1185,9.9776,10.2984,10010.0847,9.9776,10.1343,10.0783,9.651,9.651,False,False,1,10.2984,9.9776,10.1471,10.1415
LOL,LOL/USDT,lolusdt,4,6,2,0.0,0.0,1,0,0,0,4e-05,3e-05,2.5e-05,3e-05,10000.000028,-9999.999966,3e-05,3e-05,3e-05,3e-05,False,False,1,0.0,2.5e-05,4e-05,3.4e-05
GMEE,GMEE/USDT,gmeeusdt,4,4,0,0.0187,0.0,1,0,0,0,0.0205,0.0193,0.0187,0.0198,0.0198,-9999.9801,0.0187,0.0191,0.0191,0.0191,False,False,1,0.0,0.0187,0.0205,0.02
WICC,WICC/USDT,wiccusdt,4,4,2,0.0764,0.077,0,1,1,1,0.0772,0.0737,0.0764,0.0788,10000.0761,-9999.9215,0.0764,0.077,0.0756,0.0756,False,False,0,0.0788,0.0737,0.0788,0.0765
RLC,RLC/USDT,rlcusdt,4,4,0,0.9161,0.9353,1,0,1,0,0.9482,0.9396,0.9161,0.9224,0.9224,-9999.0604,0.9161,0.9224,0.9087,0.9087,False,False,1,0.9467,0.9161,0.9482,0.9462
CEL,CEL/USDT,celusdt,4,4,0,0.7773,0.746,2,1,1,1,0.7847,0.7846,0.7773,0.786,0.786,-9999.214,0.7773,0.7824,0.7794,0.7794,False,False,0,0.786,0.7846,0.786,0.7847
MU,MU/USDT,muusdt,4,6,2,0.0,0.0,2,1,0,0,0.034092,0.03322,0.03,0.04309,0.04309,-9999.963334,0.032295,0.032295,0.032295,0.032295,False,False,0,0.0,0.03322,0.04309,0.033475
KCASH,KCASH/USDT,kcashusdt,2,6,1,0.0,0.001368,0,2,1,0,0.001377,0.001243,0.001258,0.001368,10000.001267,0.001258,0.001325,0.001368,0.001193,0.001193,False,False,1,0.001258,0.001258,0.001377,0.001296
ACA,ACA/USDT,acausdt,4,4,0,0.3886,0.3991,1,0,1,0,0.3965,0.3948,0.3886,0.3931,0.3931,-9999.6052,0.3886,0.3931,0.3717,0.3717,False,False,1,0.3869,0.3886,0.3965,0.3965
LTC,LTC/USDT,ltcusdt,4,2,2,70.69,72.55,1,2,1,1,71.72,71.16,70.56,72.26,10070.76,70.56,70.69,71.25,69.38,69.38,False,False,1,72.26,70.56,71.72,71.64
ORB,ORB/USDT,orbusdt,4,6,0,0.096104,0.0,1,0,0,0,0.113904,0.095511,0.096104,0.096546,0.096546,-9999.894312,0.096104,0.095994,0.095994,0.095994,False,False,1,0.096546,0.096104,0.113904,0.105688
GLMR,GLMR/USDT,glmrusdt,4,4,1,1.1821,1.262,1,2,1,1,1.2581,1.2467,1.2183,1.262,10001.2279,1.2183,1.224,1.262,1.1463,1.1463,False,False,1,1.2183,1.2183,1.2581,1.2549
UMA,UMA/USDT,umausdt,4,4,0,3.1323,0.0,1,0,0,0,4.1857,3.2994,3.1323,3.2493,3.2493,-9996.4231,3.1323,3.1193,3.1193,3.1193,False,False,1,3.2493,3.1323,4.1857,3.5817
XRT,XRT/USDT,xrtusdt,4,4,2,4.2588,0.0,1,2,0,1,4.411,4.1388,4.1846,4.6162,10004.2413,4.1846,4.2588,4.3126,4.3126,4.3126,False,False,1,4.6162,4.1846,4.411,4.2726
PVT,PVT/USDT,pvtusdt,2,8,2,0.0,0.0,2,1,0,0,2.8e-05,2.705e-05,2.702e-05,2.952e-05,2.952e-05,-9999.9999712,2.848e-05,2.848e-05,2.848e-05,2.848e-05,False,False,0,0.0,2.705e-05,2.952e-05,2.744e-05
SPELLFIRE,SPELLFIRE/USDT,spellfireusdt,4,6,2,0.006518,0.006682,2,0,1,1,0.0079,0.006384,0.006003,0.007632,0.007632,-9999.9931,0.006621,0.006682,0.006483,0.006483,False,False,0,0.00662,0.006384,0.007632,0.007083
DTA,DTA/USDT,dtausdt,4,8,2,3.731e-05,3.569e-05,0,1,1,0,3.817e-05,3.658e-05,3.731e-05,3.867e-05,10000.00003697,-9999.99996181,3.731e-05,3.569e-05,3.645e-05,3.645e-05,False,False,0,3.33e-05,3.658e-05,3.867e-05,3.685e-05
FLOW,FLOW/USDT,flowusdt,4,4,0,2.8237,2.8269,1,2,1,1,2.9072,2.8868,2.8445,2.9465,2.9465,2.8445,2.8445,2.8496,2.7527,2.7527,True,False,1,2.9465,2.8445,2.9072,2.9028
ROCO,ROCO/USDT,rocousdt,4,4,0,0.1112,0.0,1,2,0,1,0.1172,0.1147,0.1122,0.1178,0.1178,0.1122,0.1122,0.1153,0.1021,0.1021,True,False,1,0.1178,0.1122,0.1172,0.117
EOS,EOS/USDT,eosusdt,4,4,2,1.2666,1.3102,1,0,1,1,1.3713,1.3244,1.2919,1.3102,10001.3088,-9998.6414,1.3007,1.3102,1.2761,1.2761,False,False,1,1.2919,1.2919,1.3713,1.3708
UUU,UUU/USDT,uuuusdt,2,8,2,0.0,0.0,0,1,0,0,4.267e-05,2.81e-05,3.001e-05,4.41e-05,10000.00004267,-9999.99995761,3.339e-05,3.339e-05,3.339e-05,3.339e-05,False,False,0,0.0,2.81e-05,4.41e-05,3.523e-05
CRE,CRE/USDT,creusdt,2,6,2,0.0,0.0,1,0,0,0,0.006146,0.006146,0.005054,0.005181,10000.005054,-9999.993854,0.005181,0.005181,0.005181,0.005181,False,False,1,0.0,0.005054,0.006146,0.006146
CTX(C2X),CTX(C2X)/USDT,ctxc2xusdt,4,6,0,1.188499,1.181924,1,2,1,1,1.21966,1.191029,1.190912,1.216704,1.216704,1.190912,1.190912,1.179927,1.11848,1.11848,True,False,1,1.216704,1.190912,1.21966,1.198265
1SOL,1SOL/USDT,1solusdt,4,4,2,0.0,0.0,0,0,0,0,0.1087,0.1039,0.1065,0.1071,10000.1042,-9999.8926,0.1065,0.1065,0.1065,0.1065,False,False,0,0.0,0.1039,0.1071,0.1042
SC,SC/USDT,scusdt,2,6,2,0.005283,0.005478,1,2,1,1,0.005508,0.005453,0.005261,0.005513,10000.005293,0.005261,0.005283,0.005392,0.004984,0.004984,False,False,1,0.005513,0.005261,0.005508,0.005499
SIS,SIS/USDT,sisusdt,4,4,0,0.3453,0.284,2,0,1,0,0.3899,0.3472,0.3453,0.4172,0.4172,-9999.6125,0.3453,0.4172,0.2659,0.2659,False,False,0,0.445,0.3472,0.4172,0.3561
ICX,ICX/USDT,icxusdt,4,4,0,0.3811,0.3897,1,2,1,1,0.3964,0.3932,0.383,0.3993,0.3993,0.383,0.383,0.3867,0.3532,0.3532,True,False,1,0.3993,0.383,0.3964,0.3959
C98,C98/USDT,c98usdt,4,4,0,0.5997,0.6263,2,1,1,1,0.6631,0.6529,0.5997,0.6873,0.6873,-9999.338,0.5997,0.6024,0.493,0.493,False,False,0,0.6873,0.6529,0.6873,0.6529
WND,WND/USDT,wndusdt,4,4,2,0.0,0.0,0,1,0,1,0.2087,0.2081,0.2124,0.2126,10000.2083,-9999.7876,0.2124,0.2124,0.2124,0.2124,False,False,0,0.2126,0.2081,0.2126,0.2083
IOST,IOST/USDT,iostusdt,4,6,0,0.01733,0.017832,1,2,1,1,0.017909,0.017709,0.01738,0.017959,0.017959,0.01738,0.01738,0.017599,0.016747,0.016747,True,False,1,0.017959,0.01738,0.017909,0.017848
DF,DF/USDT,dfusdt,2,4,1,0.0378,0.0388,1,2,1,1,0.0382,0.0382,0.0373,0.0388,10000.0373,0.0373,0.0379,0.0388,0.0359,0.0359,False,False,1,0.0373,0.0373,0.0382,0.0382
HOLO,HOLO/USDT,holousdt,4,6,2,0.0,0.002559,1,2,1,1,0.002474,0.002474,0.002344,0.002762,10000.002344,0.002344,0.002521,0.002559,0.002452,0.002452,False,False,1,0.002499,0.002344,0.002474,0.002474
RANKER,RANKER/USDT,rankerusdt,4,6,2,0.014025,0.013732,1,0,1,1,0.013817,0.013009,0.011882,0.013732,10000.01301,-9999.986991,0.013847,0.013732,0.01526,0.01526,False,False,1,0.011882,0.011882,0.013817,0.013817
GOF,GOF/USDT,gofusdt,2,4,2,0.0,0.0,0,1,0,0,0.0667,0.0615,0.0594,0.0659,10000.0594,-9999.9371,0.0594,0.0594,0.0594,0.0594,False,False,0,0.0,0.0615,0.0659,0.0636
DHT,DHT/USDT,dhtusdt,4,4,1,0.1281,0.1532,0,1,0,1,0.1388,0.1291,0.1329,0.1532,10000.1323,0.1329,0.1329,0.1532,0.1311,0.1311,False,False,0,0.1298,0.1291,0.1532,0.1323
SOL,SOL/USDT,solusdt,2,4,0,51.1448,50.4444,2,1,1,1,52.4474,51.8147,51.1448,53.1764,53.1764,-9947.1821,51.1448,50.4444,49.728,49.728,False,False,0,53.1764,51.8147,53.1764,52.3901
LOKA,LOKA/USDT,lokausdt,4,4,1,0.0,1.3038,0,1,0,0,1.2832,1.2173,1.234,1.3038,10001.2416,1.234,1.2393,1.3038,1.17,1.17,False,False,0,1.234,1.2173,1.3038,1.2525
FTM,FTM/USDT,ftmusdt,4,4,2,0.3594,0.3771,1,0,1,1,0.4623,0.383,0.3669,0.3771,10000.3752,-9999.5686,0.3689,0.3771,0.3649,0.3649,False,False,1,0.3669,0.3669,0.4623,0.4385
NANO,NANO/USDT,nanousdt,4,4,2,1.1427,1.1445,1,0,1,1,1.1481,1.1453,1.1317,1.1445,10001.1317,-9998.8547,1.1415,1.1445,1.0867,1.0867,False,False,1,1.1317,1.1317,1.1481,1.1476
AAVE,AAVE/USDT,aaveusdt,4,4,2,93.7183,92.2033,1,2,1,1,95.1679,94.4332,92.0268,95.8242,10092.4855,92.0268,93.7183,93.1075,90.6014,90.6014,False,False,1,95.8242,92.0268,95.1679,94.915
